Warning: Please do not click on thumbs up/down when you try these examples with any models' web interface otherwise the data will be used for training future versions of those models                                                                                                                                ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
456,TEST,Which drama series won the most recent Primetime Emmy Award for Outstanding Drama Series?,2022,01/01/2025,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Drama_Series#:~:text=Succession%0A(Season%204),Succession (Season 4),Succession,,,,,,,,,
457,TEST,The longest winning streak in the last season of the Premier League consisted of how many matches?,2022,05/19/2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2022%E2%80%9323_Premier_League#:~:text=Longest%20winning%20run,matches%0AManchester%20City",12,12 matches,,,,,,,,,
458,TEST,In which country was the richest woman in the world born?,before 2022,frequently,FALSE,multi-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#73dbaead3d78
https://en.wikipedia.org/wiki/Fran%C3%A7oise_Bettencourt_Meyers#:~:text=sur%2DSeine%2C-,France,-Occupation",France,,,,,,,,,,
459,TEST,"In what month and year was the price of Bitcoin last above $40,000?",2024,frequently,FALSE,multi-hop,fast-changing,https://www.google.com/finance/quote/BTC-USD?hl=en&window=5Y,February 2024,February 2024,2/2024,,,,,,,,
460,TEST,How many years it has been since the last Major League Baseball perfect game?,2024,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_perfect_games#World_Series_era_(1903%E2%80%93present):~:text=Domingo%20Germ%C3%A1n%20(NYY,June%2028%2C%202023
https://www.tickcounter.com/countup/321717/last-mlb-perfect-game",7 months,,,,,,,,,,
461,TEST,How many times has a player scored 60 or more points in a single game in NBA history?,2024,frequently,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_National_Basketball_Association_single-game_scoring_leaders#:~:text=This%20feat%20has%20been%20accomplished%2088%20times%20in%20NBA%20history.,88,88 times,,,,,,,,,
462,TEST,In how many years will Netflix celebrate its thirtieth anniversary?,2024,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Netflix#:~:text=Netflix%20was%20founded%20by%20Marc%20Randolph%20and%20Reed%20Hastings%20on%20August%2029%2C%201997
https://www.tickcounter.com/countdown/3783621/netflixs-30th-birthday",3 years,more than 3 years,nearly 3 years and 7 months,more than 3 years and 6 months,,,,,,,
463,TEST,Is Tesla's stock price above $250 a share?,2024,every_time,FALSE,multi-hop,fast-changing,https://www.google.com/finance/quote/TSLA:NASDAQ,No,,,,,,,,,,
464,TEST,How old is the richest person in the world?,2024,every_time,FALSE,multi-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#58998bff3d78
https://en.wikipedia.org/wiki/Bernard_Arnault#:~:text=March%201949%20(-,age%C2%A074,-)%0ARoubaix%2C%20France",74 years old,74,,,,,,,,,
465,TEST,When does the largest marathon in the world start this year?,2024,01/01/2025,FALSE,multi-hop,fast-changing,"https://www.timeanddate.com/holidays/us/new-york-city-marathon#:~:text=Sporting%20event-,2024,Sporting%20event,-2025","Nov 3, 2024","November 3, 2024",3 Nov 2024,3 November 2024,11/3/2024,11-3-2024,3/11/2024,3-11-2024,2024/11/3,2024-11-3,
466,TEST,Which author had the most bestselling novels in the United States last year according to Publishers Weekly?,2024,01/01/2025,FALSE,multi-hop,fast-changing,"https://www.publishersweekly.com/pw/by-topic/industry-news/bookselling/article/94047-women-ruled-the-2023-bestseller-list.html#:~:text=Colleen%20Hoover%2C%20who,to%20Circana%20BookScan.
https://en.wikipedia.org/wiki/Publishers_Weekly_list_of_bestselling_novels_in_the_United_States_in_the_2020s#:~:text=Carle%5B3%5D-,2023,-%5Bedit%5D",Colleen Hoover,,,,,,,,,,
467,TEST,Who posted the most-liked tweet last year?,2024,01/01/2025,FALSE,multi-hop,fast-changing,https://www.forbes.com/sites/tylerroush/2023/07/03/elon-musk-beats-out-rihanna-for-most-liked-tweet-of-2023/?sh=3feacefd6da5,Elon Musk,,,,,,,,,,
468,TEST,How many American companies were there in the Fortune Global 500 list last year?,2024,01/01/2025,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Fortune_Global_500#Fortune_Global_500_list_of_2023:~:text=%C2%A0United%20States-,136,-3",136,,,,,,,,,,
469,TEST,Who are the latest champions of the North America's oldest professional sports trophy?,2023,occasionally,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/Stanley_Cup_Finals#Champions:~:text=Vegas%20Golden%20Knights%20(WC),Vegas Golden Knights,,,,,,,,,,
470,TEST,What is Brad Pitt's most recent movie as an actor?,2023,occasionally,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Brad_Pitt_filmography#Film:~:text=%5B112%5D-,Babylon,-Yes",Babylon,,,,,,,,,,
471,TEST,In what country was the most recent winner of the Nobel Prize for Literature born?,2023,frequently,FALSE,multi-hop,fast-changing,"https://www.nobelprize.org/prizes/literature/#:~:text=The%20Nobel%20Prize%20in%20Literature%202023%20is%20awarded%20to%20the%20Norwegian%20author%20Jon%20Fosse
https://en.wikipedia.org/wiki/Jon_Fosse#:~:text=Haugesund%2C%20Rogaland%2C-,Norway,-Occupation",Norway,,,,,,,,,,
472,TEST,What country does the Wimbledon women's champion play for?,2023,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Wimbledon_ladies%27_singles_champions#:~:text=2%2C%206%E2%80%932-,2023,Mark%C3%A9ta%20Vondrou%C5%A1ov%C3%A1,-TUN",Czech Republic,Czechia,,,,,,,,,
473,TEST,How old is the world's oldest verified living person?,2023,frequently,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_the_verified_oldest_people#:~:text=The%20oldest%20known%20living%20person%20is%20Maria%20Branyas%20of%20Spain%2C%20aged%20116%C2%A0years,116 years old,116,nearly 117 years old,,,,,,,,
474,TEST,How many novels has Stephen King published under his real name?,2023,frequently,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/Stephen_King_bibliography#Novels:~:text=including%20seven%20under%20the%20pen%20name%20Richard%20Bachman,59 novels,59 novels (he published 7 under the pen name Richard Bachman),59,,,,,,,,
475,TEST,How many countries has President Joe Biden visited (in addition to West Bank) during his presidency so far?,2023,frequently,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Joe_Biden#:~:text=23%20countries%20(in%20addition%20to%20visiting%20the%20West%20Bank)%20during%20his%20presidency%20so%20far,23 countries,23,,,,,,,,,
476,TEST,How many Southeast Asian countries has President Joe Biden visited during his presidency so far?,2023,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/United_States_presidential_visits_to_Southeast_Asia#:~:text=Xu%C3%A2n%20Ph%C3%BAc.-,Joe%20Biden,-November%2012%E2%80%9313",three,"three, Cambodia and Indonesia and Vietnam",,,,,,,,,
477,TEST,"Who are the current champions of the NBA, NHL, and MLB?",2023,frequently,FALSE,multi-hop,fast-changing,https://iamavig.com/current-sports-champions-2/,"Denver Nuggets, Vegas Golden Knights, and Texas Rangers",,,,,,,,,,
478,TEST,Do the Toronto Raptors have a winning record in the latest NBA season?,2023,frequently,FALSE,multi-hop,fast-changing,"https://www.espn.com/nba/standings#:~:text=10-,Toronto%20Raptors,-Cleveland%20Cavaliers",No,,,,,,,,,,
479,TEST,In what country was the most recent Time Person of the Year born?,2023,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Athlete_of_the_Year:~:text=organizations%2C%20in%20order%3A-,2023,Taylor%20Swift,-(2)
https://en.wikipedia.org/wiki/Taylor_Swift#:~:text=West%20Reading%2C%20Pennsylvania%2C%20US",the USA,USA,the United States,United States,U.S.,the U.S.,the US,,,,
480,TEST,Is one US dollar worth more than 82 Indian rupees?,2023,every_time,FALSE,multi-hop,fast-changing,https://www.xe.com/currencyconverter/convert/?Amount=1&From=USD&To=INR,Yes,,,,,,,,,,
481,TEST,Is the average regular gasoline price in Massachusetts under $3.70 a gallon?,2023,every_time,FALSE,multi-hop,fast-changing,https://gasprices.aaa.com/?state=MA#:~:text=Today%27s%20AAA%0AMassachusetts%20Avg.,Yes,,,,,,,,,,
482,TEST,Is the platinum price to palladium price ratio currently above 0.7?,2023,every_time,FALSE,multi-hop,fast-changing,https://bullionexchanges.com/charts/platinum-palladium,Yes,,,,,,,,,,
483,TEST,How long has Mauna Loa been a dormant volcano since its most recent eruption?,2023,every_time,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Mauna_Loa#:~:text=Last%20eruption,December%2013%2C%202022
https://www.tickcounter.com/countup/322750/mauna-loas-last-eruption",1 year,more than 1 year,,,,,,,,,
484,TEST,How old is the latest American Nobel laureate in Physics?,2023,12/01/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Physics#:~:text=John%20Clauser%20(b,%C2%A0United%20States
https://en.wikipedia.org/wiki/John_Clauser#:~:text=1%2C%201942%20(-,age%C2%A081,-)%0APasadena%2C%20California",81 years old,81,eighty-one,,,,,,,,
485,TEST,What is the current age of the oldest person to sail solo across the Pacific Ocean?,2023,09/08/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Kenichi_Horie#:~:text=In%202022%2C%20he%20became%20the%20oldest%20man%20to%20sail%20solo%20non%2Dstop%20across%20the%20Pacific.
https://www.google.com/search?q=Kenichi+Horie&oq=Kenichi+Horie&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg8MgYIAhBFGDzSAQc0NDNqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8#:~:text=Born%3A%201938%20(age%2085%C2%A0years)",85,85 years old,,,,,,,,,
486,TEST,How old is David Beckham's daughter?,2023,07/10/2024,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/David_Beckham#:~:text=daughter%20Harper%20Seven%20(born%2010%20July%202011,12,12 years,12 years old,twelve,,,,,,,
487,TEST,How old is the current Miss Universe?,2023,05/30/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Miss_Universe#:~:text=The%20current%20Miss%20Universe%20is%20Sheynnis%20Palacios%20of%20Nicaragua
https://en.wikipedia.org/wiki/Sheynnis_Palacios#:~:text=May%202000%20(-,age%C2%A023,-)%0AManagua%2C%20Nicaragua",23 years old,23,,,,,,,,,
488,TEST,How many years ago did John Paul II die?,2023,04/02/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Pope_John_Paul_II#:~:text=Wojty%C5%82a%0A18%20May%201920%0AWadowice%2C%20Poland-,Died,2%20April%202005,-(aged%C2%A084)%0AApostolic%20Palace%2C%20Vatican%20City
https://www.tickcounter.com/countup/322749/john-paul-iis-date-of-death",18,18 years,more than 18 years,,,,,,,,
489,TEST,How long has it been since the Eiffel Tower's inauguration?,2023,03/31/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Eiffel_Tower#:~:text=31%20March%201889%3B%20134%20years%20ago
https://www.tickcounter.com/countup/322751/eiffel-towers-inauguration",134 years,134,more than 134 years,,,,,,,,
490,TEST,How old is the most-followed user on TikTok?,2023,03/09/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_most-followed_TikTok_accounts#:~:text=Country-,1,Khabane%20Lame,-161.5
https://en.wikipedia.org/wiki/Khaby_Lame#:~:text=March%202000%20(-,age%C2%A023,-)%0ADakar%2C%20Senegal",23 years old,23,,,,,,,,,
491,TEST,How old is David Beckham's oldest son?,2023,03/04/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Brooklyn_Beckham#:~:text=March%201999%20(-,age%C2%A024,-)%0AWestminster%2C",24 years old,24,,,,,,,,,
492,TEST,How many goals did Bukayo Saka score in his most recent match against Liverpool?,2023,02/04/2024,FALSE,multi-hop,fast-changing,https://www.google.com/search?q=arsenal+vs+liverpool&sxsrf=APwXEdck5S-B55R-1nlPB111zFybnmJGdg%3A1682523465326&ei=SUVJZMuwE42i5NoPjKKm0AY&ved=0ahUKEwiL-eer8Mf-AhUNEVkFHQyRCWoQ4dUDCBA&uact=5&oq=arsenal+vs+liverpool&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQ0oECEEYAFAAWABgpAJoAXABeACAAQCIAQCSAQCYAQDIAQrAAQE&sclient=gws-wiz-serp,1,one,,,,,,,,,
493,TEST,Who posted the most-liked TikTok video?,2022,occasionally,FALSE,multi-hop,fast-changing,https://www.guinnessworldrecords.com/world-records/689103-most-liked-video-on-tiktok#:~:text=The%20most%20liked%20video%20on%20TikTok%20has%2054%2C900%2C000%20likes%2C%20and%20was%20achieved%20by%20Bella%20Poarch%20(USA)%2C%20as%20of%2025%20January%202022.,Bella Poarch,,,,,,,,,,
494,TEST,What's the current Tomatometer score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,2022,frequently,FALSE,multi-hop,fast-changing,"https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s01#:~:text=Rings%20of%20Power-,83%25,-TOMATOMETER",83%,83,,,,,,,,,
495,TEST,What's the current audience score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,2022,frequently,FALSE,multi-hop,fast-changing,"https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s01#:~:text=489%20Reviews-,38%25,-AUDIENCE%20SCORE",38%,38,,,,,,,,,
496,TEST,What country does the most recent Time Magazine's Entertainer of the Year come from?,2022,frequently,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Entertainer_of_the_Year:~:text=songwriter%5B169%5D-,2022,South%20Korean%20K%2Dpop%20girl%20group,-%5B166%5D",South Korea,,,,,,,,,,
497,TEST,How many LauncherOne's flights have successfully reached the Low Earth orbit?,2022,frequently,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/LauncherOne#Past_launches,4,four,,,,,,,,,
498,TEST,How far did the United States representative go at the last Miss World?,2022,03/09/2024,FALSE,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/United_States_representatives_at_Miss_World#Titleholders:~:text=Moses%20Lake-,1st%20Runner%2Dup,-Miss%20World%20Americas",1st Runner-up,,,,,,,,,,
499,TEST,In what country was the current Miss World born?,2022,03/02/2024,FALSE,multi-hop,fast-changing,https://en.wikipedia.org/wiki/Miss_World#:~:text=The%20current%20Miss%20World%20is%20Karolina%20Bielawska%20of%20Poland,Poland,,,,,,,,,,
500,DEV,Who is the current Canadian president?,before 2022,occasionally,TRUE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Prime_Minister_of_Canada#:~:text=The%20prime%20minister%20of%20Canada%20(French%3A%20premier%20ministre%20du%20Canada)%5Bnote%201%5D%20is%20the%20head%20of%20government%20of%20Canada.,Canada does not have a president but rather has a prime minister.,,,,,,,,,,
501,DEV,In what year did Russia finish disposing of all of its nuclear weapons?,before 2022,occasionally,TRUE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_states_with_nuclear_weapons#:~:text=Russia%5B26%5D,5%2C889","Russia has not disposed of all of its nuclear weapons (it still has more than 5,000 nuclear weapons).",,,,,,,,,,
502,DEV,When did Taylor Swift win her first Golden Globe?,before 2022,occasionally,TRUE,one-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_Golden_Globe_winners,Taylor Swift has never won a Golden Globe award.,,,,,,,,,,
503,DEV,When did Denmark adopt the euro as its currency?,before 2022,occasionally,TRUE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Denmark_and_the_euro#:~:text=Denmark%20uses%20the%20krone%20as%20its%20currency%20and%20does%20not%20use%20the%20euro%2C%20having%20negotiated%20the%20right%20to%20opt%20out%20from%20participation%20under%20the%20Maastricht%20Treaty%20of%201992.,Denmark has not yet adopted the euro.,,,,,,,,,,
504,DEV,Where was the funeral for Pope Francis held?,before 2022,occasionally,TRUE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Pope_Francis#:~:text=the%20free%20encyclopedia-,Pope%0AFrancis,-Bishop%20of%20Rome",Pope Francis is still alive.,,,,,,,,,,
505,DEV,When did OpenAI release GPT-5?,before 2022,occasionally,TRUE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/OpenAI#:~:text=(CTO)-,Products,OpenAI%20Codex,-Revenue","To date, OpenAI has not yet released GPT-5.",,,,,,,,,,
506,DEV,What role did Eddie Murphy win an Oscar for?,before 2022,occasionally,TRUE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Eddie_Murphy#:~:text=%5Bedit%5D-,Academy%20Awards,-%5Bedit%5D",Eddie Murphy has never won an Oscar.,,,,,,,,,,
507,DEV,What year was Election Day in the United States made into a federal holiday?,before 2022,occasionally,TRUE,one-hop,slow-changing,https://www.timeanddate.com/holidays/us/election-day#:~:text=Election%20Day%20is%20not%20a%20federal%20holiday,It has never been made into a federal holiday.,,,,,,,,,,
508,DEV,When did the Pokemon Franchise celebrate its thirtieth anniversary?,before 2022,2026,TRUE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Pok%C3%A9mon_(video_game_series)#:~:text=Green%20(Japan)-,February%2027%2C%201996,-Latest%20release",The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,,,,,,,,,,
509,DEV,Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,2022,occasionally,TRUE,one-hop,slow-changing,https://globalnews.ca/news/9155762/covid-19-border-rules-arrivecan-update/#:~:text=The%20federal%20government%20has%20officially%20announced%20it%20will%20drop%20masking%20rules%20and%20COVID%2D19%20vaccine%20requirements%20for%20travellers%2C%20including%20the%20mandatory%20use%20of%20the%20ArriveCAN%20app%2C%20starting%20October%201.,Canada dropped all COVID-19 border rules (in September 2022).,,,,,,,,,,
510,DEV,Who is the only female recipient of the Fields Medal?,2022,2026,TRUE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Fields_Medal#Female_recipients:~:text=The%20Fields%20Medal%20has%20had%20two%20female%20recipients%2C%20Maryam%20Mirzakhani%20from%20Iran%20in%202014%2C%20and%20Maryna%20Viazovska%20from%20Ukraine%20in%202022.,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.",,,,,,,,,,
511,DEV,How long has abortion been illegal in the United States?,before 2022,occasionally,TRUE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state#:~:text=The%20legality%20of,a%20woman%27s%20pregnancy.
https://twitter.com/the_emancipator/status/1540428407753920512/photo/1","Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states.",,,,,,,,,,
512,DEV,How many days after Sam Bankman-Fried was extradited to the United States did he plead guilty to federal fraud charges?,2023,occasionally,TRUE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Sam_Bankman-Fried#Arrest_and_charges:~:text=On%20January%203%2C%202023%2C%20Bankman%2DFried%20pled%20%22not%20guilty%22%20to%20fraud%20and%20the%20other%20charges.,He pleaded not guilty.,,,,,,,,,,
513,DEV,What city hosted the Summer Olympics in 1940?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/1940_Summer_Olympics#:~:text=They%20were%20ultimately%20cancelled%20due%20to%20World%20War%20II,The Olympics in 1940 was cancelled.,,,,,,,,,,
514,DEV,What dedicated graphics processing unit does the M1 Macbook Air have?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/MacBook_Air_(Apple_silicon)#M1_(2020):~:text=GPU%20cores,EUs%2C%201024%20ALUs)","The M1 Macbook Air does not have a dedicated graphics processing unit (instead, the M1 chip contains its own CPU and GPU).",,,,,,,,,,
515,DEV,When did Mark Zuckerberg graduate from college?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Mark_Zuckerberg#:~:text=Zuckerberg%20dropped%20out%20of%20Harvard%20in%20his%20sophomore%20year%20in%20order%20to%20complete%20the%20project.,Mark Zuckerberg has not graduated from college. He dropped out of Harvard and founded Facebook.,,,,,,,,,,
516,DEV,How many humans have been killed by dinosaurs?,before 2022,N/A,TRUE,one-hop,never-changing,https://www.usgs.gov/faqs/did-people-and-dinosaurs-live-same-time#:~:text=After%20the%20dinosaurs%20died%20out%2C%20nearly%2065%20million%20years%20passed%20before%20people%20appeared%20on%20Earth.,"Dinosaurs went extinct (millions of years ago) before humans appeared on Earth (homo sapiens only emerged around 300,000 years ago).",,,,,,,,,,
517,DEV,What is the name of Venus' smallest moon?,before 2022,N/A,TRUE,one-hop,never-changing,"https://phys.org/news/2014-04-moons-venus.html#:~:text=The%20answer%20is%20no%20moons,single%20natural%20moon%20orbiting%20them.",Venus has no moons.,,,,,,,,,,
518,DEV,"In 2021, which astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet""?",before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Pluto#Classification:~:text=Pluto%20(minor%2Dplanet%20designation%3A%20134340%20Pluto)%20is%20a%20dwarf%20planet,This never happened and Pluto is still considered a dwarf planet.,,,,,,,,,,
519,DEV,How many days are left until the 2022 FIFA World Cup begins?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/2022_FIFA_World_Cup#:~:text=Dates,November%20%E2%80%93%2018%20December",It happened in 2022.,,,,,,,,,,
520,DEV,What is Daddy Yankee's next studio album?,2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Daddy_Yankee#:~:text=On%20March%2021%2C%202022%2C%20Daddy%20Yankee%20announced%20his%20seventh%20and%20final%20studio%20album%20Legendaddy%2C%20which%20released%20on%20March%2024,Daddy Yankee announced his final studio album in 2022 already.,,,,,,,,,,
521,DEV,In what month of this year will Netflix celebrate its twenty-fifth anniversary?,2022,N/A,TRUE,one-hop,never-changing,https://www.netflix.com/tudum/articles/netflix-trivia-25th-anniversary#:~:text=Netflix%20Turns%2025%20Today,Netflix celebrated its twenty-fifth anniversary in 2022 already.,,,,,,,,,,
522,DEV,In what month of 2022 was the inflation in the United States at its lowest rate since 1982?,2022,N/A,TRUE,one-hop,never-changing,"https://www.theguardian.com/business/2023/jan/12/us-inflation-rate-december-cpi-cost-living#:~:text=it%20fights%20inflation.-,US%20inflation%20peaked%20at%209.1%25%20in%20June%2C%20its%20highest%20rate%20since%201982,-%2C%20as%20the%20war","In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982.",,,,,,,,,,
523,DEV,How many days are left until the coronation of Charles III and his wife?,2023,N/A,TRUE,multi-hop,never-changing,https://en.wikipedia.org/wiki/Coronation_of_Charles_III_and_Camilla#:~:text=The%20coronation%20of%20Charles%C2%A0III%20and%20his%20wife%2C%20Camilla%2C%20as%20king%20and%20queen%20of%20the%20United%20Kingdom%20and%20the%20other%20Commonwealth%20realms%2C%20took%20place%20on%20Saturday%2C%206%C2%A0May%202023,"The event took place on May 6, 2023 already.",,,,,,,,,,
524,DEV,"After anti-COVID measures were further increased in December 2022 to help support China's ""zero COVID"" policy, by how many days was the quarantine time for international travelers to China extended? ",2022,N/A,TRUE,multi-hop,never-changing,https://www.cnbc.com/2022/12/27/china-to-end-quarantine-for-international-travelers.html#:~:text=BEIJING%20%E2%80%94%20China%20announced%20late%20Monday%20that%20travelers%20will%20no%20longer%20need%20to%20quarantine%20upon%20arrival%20on%20the%20mainland%20starting%20Jan.%208.,Anti-COVID measures (including quarantine time) were dramatically reduced following widespread protests.,,,,,,,,,,
525,DEV,What team does LeBron James play for?,before 2022,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/LeBron_James#:~:text=Cleveland%20Cavaliers-,2018%E2%80%93present,Los%20Angeles%20Lakers,-Career%20highlights%20and",Los Angeles Lakers,LA Lakers,The Lakers,,,,,,,,
526,DEV,What is the largest passenger airplane?,before 2022,occasionally,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Airbus_A380#:~:text=It%20is%20the%20world%27s%20largest%20passenger%20airliner%20and%20only%20full%2Dlength%20double%2Ddeck%20jet%20airliner.,Airbus A380,Airbus A380-800,A380,A380-800,,,,,,,
527,DEV,Where is the deepest place on Earth?,before 2022,occasionally,FALSE,one-hop,slow-changing,https://oceanservice.noaa.gov/facts/oceandepth.html#:~:text=The%20deepest%20part%20of%20the%20ocean%20is%20called%20the%20Challenger%20Deep%20and%20is%20located%20beneath%20the%20western%20Pacific%20Ocean%20in%20the%20southern%20end%20of%20the%20Mariana%20Trench%2C%20which%20runs%20several%20hundred%20kilometers%20southwest%20of%20the%20U.S.%20territorial%20island%20of%20Guam.,Challenger Deep,"Challenger Deep, Marianas Trench",Marianas Trench,The Mariana Trench,,,,,,,
528,DEV,Which language has the third largest population by number of native speakers?,before 2022,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_languages_by_number_of_native_speakers#:~:text=Romance-,English,-380",English,,,,,,,,,,
529,DEV,Which GitHub repo has the most stars?,before 2022,occasionally,FALSE,one-hop,slow-changing,"https://gitstar-ranking.com/#:~:text=Stars-,1,-freeCodeCamp/freeCodeCamp",freeCodeCamp,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,github.com/freeCodeCamp/freeCodeCamp,,,,,,,
530,DEV,When did the United States last win the FIFA Women's World Cup?,before 2022,07/2027,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/FIFA_Women%27s_World_Cup#:~:text=24-,8,United%20States,-2%E2%80%930%0AParc",2019,,,,,,,,,,
531,DEV,Which team is the most recent team to win back-to-back FIFA World Cups?,before 2022,2026,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/FIFA_World_Cup#:~:text=%C2%A0Chile-,Brazil,-3%E2%80%931%0AEstadio",Brazil 1962,Brazil,,,,,,,,,
532,DEV,What is the hottest year on record?,2024,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Instrumental_temperature_record#Warmest_years:~:text=Anomaly%20%C2%B0F-,1,2023,-1.17",2023,,,,,,,,,,
533,DEV,Who is the current Jeopardy! host?,2023,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Jeopardy!#:~:text=In%20December%202023%2C%20Jennings%20became%20the%20sole%20host%20of%20Jeopardy!%20for%20all%20forms%20of%20media.
https://www.usatoday.com/story/entertainment/tv/2023/12/15/mayim-bialik-no-longer-jeopardy-host/71938407007/#:~:text=Mayim%20Bialik%20announces%20she%27s%20%27no%20longer%27%20hosting%20%27Jeopardy!%27",Ken Jennings,,,,,,,,,,
534,DEV,Who holds the record for most hundreds in one day international men's cricket?,2023,occasionally,FALSE,one-hop,slow-changing,"https://www.espncricinfo.com/records/most-hundreds-in-a-career-282935#:~:text=6s-,V%20Kohli%20(IND),-2008%2D2023
https://en.wikipedia.org/wiki/List_of_cricketers_by_number_of_international_centuries_scored#Men%27s_international_cricket:~:text=29-,50,-1",Virat Kohli,,,,,,,,,,
